Episode,Reward,Steps,Epsilon,Loss,Done
421,-44301.582524271944,299,0.12059799144222175,7464131.5947265625,True
422,-79746.69902912626,400,0.11999500148501063,10055287.683105469,False
423,-79765.27669902926,400,0.11939502647758558,10713121.26171875,False
424,-79752.3495145632,400,0.11879805134519765,10588052.166015625,False
425,-59622.78640776704,346,0.11820406108847166,9159999.919921875,True
426,-79371.65048543699,399,0.1176130407830293,10308440.943847656,True
427,-66283.1019417478,365,0.11702497557911415,9584774.868164062,True
428,-63386.961165048495,357,0.11643985070121858,9874193.821289062,True
429,-77308.99999999983,394,0.11585765144771248,10121074.477539062,True
430,-79678.89805825274,400,0.11527836319047392,8973878.412109375,False
