Episode,Reward,Steps,Epsilon,Loss,Done
0,4.169715837104742,57,0.998,0.0,True
1,5.710474660383062,48,0.996004,5.093077247962356,True
2,3.4831529169428572,85,0.994011992,13.766859658295289,True
3,6.990334326418768,34,0.992023968016,4.019973825663328,True
4,4.014804956830278,65,0.990039920079968,12.620215593837202,True
5,3.6163944418457468,60,0.9880598402398081,9.356389936991036,True
6,4.10738455846983,73,0.9860837205593285,10.374021624680609,True
7,4.903697743562455,68,0.9841115531182099,6.754120417870581,True
8,6.895762774029655,35,0.9821433300119734,4.99724933039397,True
9,5.121240800327213,46,0.9801790433519495,6.793681366369128,True
10,4.858336612684715,69,0.9782186852652456,8.662163953995332,True
11,3.1325732331899676,86,0.976262247894715,9.028872657101601,True
12,4.188679930817894,113,0.9743097233989256,12.359312934335321,True
13,3.963069298465295,87,0.9723611039521278,8.850406904006377,True
14,4.527711679890772,83,0.9704163817442236,6.272480075713247,True
15,3.9688269197786954,53,0.9684755489807352,2.5160063708899543,True
16,3.3058036631072416,78,0.9665385978827737,5.134144343668595,True
17,6.1796444497525185,47,0.9646055206870082,2.6305960488971323,True
18,4.4827878690851986,61,0.9626763096456342,3.6993884849362075,True
19,3.9385880770562687,81,0.9607509570263429,3.0861958296736702,True
20,3.6262159797431615,58,0.9588294551122902,2.691037361160852,True
21,5.39660149994846,39,0.9569117962020657,1.5413178511662409,True
22,3.884537764166816,109,0.9549979726096616,4.25857846258441,True
23,4.27998103536696,66,0.9530879766644422,3.778070597210899,True
24,3.876857059401643,64,0.9511818007111134,2.7674360534874722,True
25,4.422815642337655,82,0.9492794371096911,2.209691056399606,True
26,1.6956515068627016,157,0.9473808782354717,6.715924638265278,True
27,3.5350360804838963,63,0.9454861164790007,2.88603944319766,True
28,6.0904042417501625,46,0.9435951442460427,1.7693845705070999,True
29,3.29271304465337,66,0.9417079539575507,2.668047006591223,True
30,3.989964491818526,69,0.9398245380496356,2.572843137080781,True
31,6.277228172832368,56,0.9379448889735363,1.9336907874094322,True
32,5.400159981429759,42,0.9360689991955893,1.635563444928266,True
33,5.26374894996785,67,0.9341968611971981,2.6291154401842505,True
34,2.638296929006659,91,0.9323284674748037,3.524096531968098,True
35,5.6661587187618245,61,0.930463810539854,2.234090408310294,True
36,3.3683885030514595,61,0.9286028829187744,2.7816831193631515,True
37,5.261736869494721,55,0.9267456771529368,1.3773864803370088,True
38,3.0741707404652274,115,0.9248921857986309,4.101945318747312,True
39,4.549069144993014,59,0.9230424014270336,0.894621588580776,True
40,5.335665067830561,60,0.9211963166241796,2.2856459592003375,True
41,2.9178432303838147,80,0.9193539239909312,1.4019745385157876,True
42,3.3289785604782134,74,0.9175152161429493,1.5517151385429315,True
43,3.1601453600497464,81,0.9156801857106633,2.4310284654493444,True
44,2.024077771943644,114,0.913848825339242,2.9361878966446966,True
45,4.98022854141936,63,0.9120211276885636,1.2499648721423,True
46,3.5101186214644926,104,0.9101970854331864,4.586763536208309,True
47,2.890747775208014,80,0.9083766912623201,2.6203244387870654,True
48,2.3329402509497563,145,0.9065599378797955,3.129565247974824,True
49,5.811695048632764,63,0.9047468180040359,1.933567880303599,True
50,2.7250728778334796,142,0.9029373243680279,3.3400906271417625,True
51,4.802051011621973,79,0.9011314497192918,1.948792496114038,True
52,2.4011895477824385,97,0.8993291868198532,2.5108977431082167,True
53,2.6982568506582885,94,0.8975305284462135,2.3437636357266456,True
54,1.450485558255764,189,0.8957354673893211,4.43592253269162,True
55,3.219324557841972,91,0.8939439964545425,2.4571072632679716,True
56,2.7726600350564587,117,0.8921561084616334,3.5636602817103267,True
57,4.271171066139137,85,0.8903717962447101,1.719943520904053,True
58,4.641301424615344,51,0.8885910526522206,1.3419817946269177,True
59,2.77678131635969,85,0.8868138705469162,2.3782518146326765,True
60,3.3586595318852677,75,0.8850402428058224,2.0804798231692985,True
61,4.243668445398374,49,0.8832701623202107,1.1601162357837893,True
62,4.194164657275163,58,0.8815036219955703,1.4709851091029122,True
63,3.1512013324415777,81,0.8797406147515792,2.177206336404197,True
64,2.3348120825486918,100,0.877981133522076,1.6772174059296958,True
65,8.15289141918501,29,0.8762251712550319,0.7305429709376767,True
66,3.06073945251039,67,0.8744727209125218,1.3095295072416775,True
67,3.5299736577333425,105,0.8727237754706968,2.7042250830563717,True
68,4.744442618124174,50,0.8709783279197554,1.2805991398054175,True
69,3.939751975960326,61,0.8692363712639158,2.0045724980300292,True
70,3.5592421128166167,84,0.867497898521388,2.6764878702233545,True
71,4.700976348832603,51,0.8657629027243453,1.4437702795257792,True
72,2.3653665732869364,117,0.8640313769188966,4.133907511655707,True
73,6.054687206810479,48,0.8623033141650589,1.3033025828190148,True
74,3.316845682014061,62,0.8605787075367288,2.0226178611046635,True
75,4.505089901924741,70,0.8588575501216553,2.8825767285889015,True
76,5.321949063639411,42,0.857139835021412,0.5284323193482123,True
77,5.393527142078525,60,0.8554255553513692,1.416617912123911,True
78,3.918497255243487,78,0.8537147042406664,2.2830904704751447,True
79,6.2204611810425074,35,0.8520072748321851,0.940798124705907,True
80,4.495024120076049,53,0.8503032602825207,1.3679604812641628,True
81,2.9046678774130976,78,0.8486026537619556,1.2532795146107674,True
82,3.4480503054788016,76,0.8469054484544317,2.8563135152799077,True
83,3.348671268935357,98,0.8452116375575228,2.214923548453953,True
84,3.110368367235412,72,0.8435212142824078,1.5358720036456361,True
85,2.6908323290636877,84,0.841834171853843,2.0581670143001247,True
86,5.678728082607285,69,0.8401505035101353,2.050985152251087,True
87,1.7403544166705391,157,0.838470202503115,4.756713185633998,True
88,2.0005438392487482,163,0.8367932620981088,3.9220776287838817,True
89,4.484423046066787,84,0.8351196755739125,2.1066343870188575,True
90,6.719305775028818,34,0.8334494362227647,1.6447640369879082,True
91,3.576313522704795,59,0.8317825373503192,1.7139031148399226,True
92,3.3371578537002167,74,0.8301189722756185,1.0226856397930533,True
93,4.775343195062739,62,0.8284587343310672,2.3461120277643204,True
94,6.421651262974018,50,0.8268018168624051,2.145193619769998,True
95,4.399796745887819,53,0.8251482132286803,1.2977304647793062,True
96,1.5923786070059067,142,0.823497916802223,5.801781739573926,True
97,5.478084480231525,69,0.8218509209686186,2.331075053778477,True
98,4.750942581644569,88,0.8202072191266814,3.2347402609302662,True
99,3.2922388971855603,106,0.818566804688428,3.5577089898870327,True
100,1.8252060319757843,112,0.8169296710790511,3.0055538720916957,True
101,2.6292047557468714,109,0.815295811736893,2.9589353071933147,True
102,5.107726894470942,47,0.8136652201134192,1.9207636087667197,True
103,7.085227748452828,31,0.8120378896731923,1.0373452130006626,True
104,4.051532898465763,52,0.8104138138938459,1.6960090662469156,True
105,4.130776025060274,64,0.8087929862660582,2.170607320033014,True
106,5.032022013023731,76,0.8071754002935261,2.422823901346419,True
107,2.344150968671992,131,0.805561049492939,3.3662544675462414,True
108,4.541323791933873,51,0.8039499273939532,1.8100511060329154,True
109,4.781924669131941,71,0.8023420275391653,2.6934532270533964,True
110,3.7558477838740765,69,0.800737343484087,2.6896363043924794,True
111,3.473340478609745,80,0.7991358687971188,3.7775599895976484,True
112,4.893589764227807,69,0.7975375970595246,1.507960340124555,True
113,5.707383220944901,43,0.7959425218654056,1.769163221353665,True
