Episode,Reward,Steps,Epsilon,Loss
0,62.775000000000006,32,0.995,0
1,-244.12500000000003,85,0.990025,0
2,-20.97500000000001,52,0.985074875,0
3,-479.925,108,0.9801495006250001,0
4,-81.34999999999998,64,0.9752487531218751,0
5,-585.0999999999999,119,0.9703725093562657,0
6,-20.35000000000001,52,0.9655206468094844,0
7,63.37499999999999,30,0.960693043575437,0
8,-136.25,71,0.9558895783575597,0
9,-241.725,87,0.9511101304657719,0
10,-135.5,71,0.946354579813443,0
11,75.625,26,0.9416228069143757,0
12,-58.97500000000001,59,0.9369146928798039,0
13,-135.375,71,0.9322301194154049,0
14,-331.625,96,0.9275689688183278,0
15,-5.000000000000014,50,0.9229311239742362,0
16,-367.5,101,0.918316468354365,0
17,-89.47499999999998,64,0.9137248860125932,0
18,12.624999999999986,45,0.9091562615825302,0
19,-132.75,70,0.9046104802746175,0
20,-154.875,75,0.9000874278732445,0
21,-135.62500000000003,70,0.8955869907338783,0
22,-99.85000000000002,67,0.8911090557802088,0
23,-820.0999999999999,137,0.8866535105013078,0
24,37.324999999999996,38,0.8822202429488013,0
25,-26.099999999999994,54,0.8778091417340573,0
26,-253.0,86,0.8734200960253871,0
27,26.625,40,0.8690529955452602,0
28,-347.75,96,0.8647077305675338,0
29,-600.8749999999999,120,0.8603841919146962,0
30,-289.125,90,0.8560822709551227,0
31,-66.00000000000003,60,0.851801859600347,0
32,-191.425,78,0.8475428503023453,0
33,-142.975,72,0.8433051360508336,0
34,34.75,41,0.8390886103705794,0
35,5.950000000000003,48,0.8348931673187264,0
36,69.65,29,0.8307187014821328,0
37,-257.725,89,0.8265651079747222,0
38,-257.75,85,0.8224322824348486,0
39,27.374999999999986,41,0.8183201210226743,0
40,-158.625,75,0.8142285204175609,0
41,6.3999999999999915,47,0.810157377815473,0
42,-143.72500000000002,74,0.8061065909263957,0
43,-176.59999999999994,77,0.8020760579717637,0
44,-330.625,95,0.798065677681905,0
45,-52.5,60,0.7940753492934954,0
