Episode,Reward,Steps,Epsilon,Loss,Done
136,-5658.980582524277,107,0.5032248303978422,332292.0134277344,True
137,-26652.626213592233,232,0.500708706245853,750644.2774658203,True
138,-3637.868932038835,86,0.4982051627146237,247235.53759765625,True
139,-9574.441747572811,139,0.49571413690105054,466798.2872314453,True
140,-10148.223300970874,143,0.4932355662165453,500606.59020996094,True
141,-14939.538834951472,174,0.4907693883854626,606925.2328491211,True
142,-6177.135922330094,112,0.4883155414435353,401585.82360839844,True
143,-3959.174757281554,90,0.4858739637363176,327934.38330078125,True
144,-7494.728155339813,123,0.483444593917636,419759.31689453125,True
145,-1828.9271844660186,62,0.4810273709480478,215219.8818359375,True
146,-4506.150485436891,96,0.47862223409330756,345765.4519042969,True
147,-731.7378640776699,41,0.47622912292284103,157564.564453125,True
148,-3552.203883495142,85,0.4738479773082268,296555.43225097656,True
149,-8382.66019417476,130,0.47147873742168567,446996.4216308594,True
150,-3884.8446601941705,89,0.46912134373457726,333184.0087890625,True
151,-19776.975728155354,200,0.46677573701590436,716597.8409423828,True
152,-14020.854368932047,168,0.46444185833082485,661953.7904052734,True
153,-2898.2864077669924,77,0.46211964903917074,315921.37890625,True
154,-16556.334951456305,183,0.4598090507939749,635637.4232177734,True
155,-3885.126213592234,89,0.457510005540005,304602.3552246094,True
156,-3615.635922330097,86,0.45522245551230495,303990.9903564453,True
157,-3286.52912621359,82,0.4529463432347434,349733.0251464844,True
158,-3210.7087378640776,81,0.4506816115185697,292161.005859375,True
159,-3436.8786407766993,84,0.4484282034609769,317083.3298339844,True
160,-40858.4611650485,287,0.446186062443672,1098628.8409423828,True
161,-7947.286407766991,127,0.4439551321314536,488553.4853515625,True
162,-8586.048543689318,132,0.4417353564707963,548467.9790039062,True
163,-2625.0242718446607,74,0.43952667968844233,319361.21057128906,True
164,-10140.665048543677,143,0.43732904629000013,629465.4462890625,True
165,-7943.266990291264,127,0.4351424010585501,514024.70556640625,True
166,-5512.398058252429,106,0.43296668905325736,405931.2214355469,True
167,-9796.737864077677,141,0.43080185560799106,560926.8933105469,True
168,-16531.291262135932,183,0.4286478463299511,778131.33203125,True
169,-21622.713592232987,209,0.42650460709830135,875264.5550537109,True
170,-11264.878640776697,151,0.42437208406280985,632495.4614257812,True
171,-17756.74757281555,189,0.4222502236424958,763732.4399414062,True
172,-11378.000000000004,152,0.42013897252428334,623829.9309082031,True
173,-1547.368932038835,57,0.4180382776616619,220548.48486328125,True
174,-11368.140776699038,152,0.4159480862733536,564081.7218017578,True
175,-6830.063106796125,118,0.41386834584198684,528813.5855712891,True
176,-3198.597087378639,81,0.4117990041127769,361868.34411621094,True
177,-2400.1747572815543,71,0.40974000909221303,285685.27673339844,True
178,-5047.626213592227,101,0.40769130904675194,442461.95703125,True
179,-12498.91262135924,159,0.40565285250151817,621665.1790771484,True
180,-6624.271844660193,116,0.4036245882390106,435003.12939453125,True
181,-14765.470873786411,173,0.4016064652978155,701848.6527099609,True
182,-1585.54854368932,58,0.3995984329713264,231222.55126953125,True
183,-6414.669902912617,114,0.3976004408064698,485576.8359375,True
184,-22481.383495145627,213,0.39561243860243744,839752.1437988281,True
185,-43448.805825242714,296,0.3936343764094253,1330880.4998779297,True
186,-6854.563106796119,118,0.39166620452737816,501667.17224121094,True
187,-9127.747572815531,136,0.3897078735047413,595225.2297363281,True
188,-20367.291262135936,203,0.3877593341372176,912048.7447509766,True
189,-8846.946601941747,134,0.3858205374665315,627060.09765625,True
190,-2869.8640776699035,77,0.38389143477919885,375088.60412597656,True
191,-13037.893203883501,162,0.3819719776053028,776036.5069580078,True
192,-8114.0728155339775,128,0.3800621177172763,600998.62109375,True
193,-16165.912621359232,181,0.37816180712868996,891008.7183837891,True
194,-4978.208737864082,101,0.37627099809304654,487670.4445800781,True
195,-22898.13592233012,215,0.3743896431025813,1022025.6656494141,True
196,-3961.6650485436894,90,0.37251769488706843,462115.6887207031,True
197,-3300.116504854367,82,0.3706551064126331,366558.05908203125,True
198,-866.3203883495147,44,0.36880183088056995,240050.5400390625,True
199,-3968.3252427184493,90,0.3669578217261671,437457.42138671875,True
200,-14954.417475728173,174,0.36512303261753626,832001.9060058594,True
201,-8599.475728155343,132,0.3632974174544486,635341.0061035156,True
202,-26666.18446601936,232,0.3614809303671764,1124365.183959961,True
203,-9395.024271844664,138,0.3596735257153405,648282.1744384766,True
204,-11244.033980582522,151,0.3578751580867638,754766.5087890625,True
205,-6990.766990291257,119,0.35608578229633,571409.4196777344,True
206,-5162.5242718446625,103,0.3543053533848483,517675.2860107422,True
207,-4132.271844660196,92,0.35253382661792404,442028.6650390625,True
208,-6900.281553398048,118,0.3507711574848344,582045.6850585938,True
209,-7998.257281553387,127,0.34901730169741024,588777.9470214844,True
210,-2153.140776699029,67,0.3472722151889232,293232.7169189453,True
211,-5206.048543689322,103,0.3455358541129786,460328.02697753906,True
212,-5458.043689320388,105,0.3438081748424137,487115.1151123047,True
213,-19766.791262135914,200,0.3420891339682016,930171.2071533203,True
214,-28099.441747572753,238,0.3403786882983606,1099402.0688476562,True
215,-7929.888349514555,127,0.3386767948568688,651571.0797119141,True
216,-8987.344660194169,135,0.33698341088258443,646006.6759033203,True
217,-8062.296116504866,128,0.3352984938281715,585237.7445068359,True
218,-5939.8689320388385,110,0.33362200135903064,492580.91259765625,True
219,-12051.966019417476,156,0.33195389135223546,748239.9503173828,True
220,-14979.611650485454,174,0.3302941218954743,848734.3337402344,True
221,-16938.820388349508,185,0.32864265128599696,900977.7277832031,True
222,-3878.2572815534004,89,0.326999438029567,377153.9782714844,True
223,-25239.9660194175,226,0.3253644408394192,1132896.2087402344,True
224,-22263.825242718423,212,0.3237376186352221,1016711.595703125,True
225,-15475.684466019433,177,0.322118930542046,854856.85546875,True
226,-3688.4368932038856,87,0.32050833588933575,402849.23962402344,True
227,-10149.83980582525,143,0.31890579420988907,699123.2819824219,True
228,-7245.747572815528,121,0.3173112652388396,630536.1923828125,True
229,-1751.8932038834944,61,0.3157247089126454,289221.5128173828,True
230,-5508.912621359228,106,0.3141460853680822,564177.9324951172,True
231,-11417.033980582522,152,0.3125753549412418,734912.6827392578,True
232,-7053.009708737866,120,0.31101247816653554,585286.1796875,True
233,-12310.101941747593,158,0.30945741577570285,816567.0734863281,True
234,-1025.5291262135922,47,0.3079101286968243,224184.96752929688,True
