Episode,Reward,Steps,Epsilon,Loss
0,-73.1,43,0.999,0
1,-1963.325,144,0.998001,0
2,-26.97500000000001,38,0.997002999,0
3,-1813.325,139,0.996005996001,0
4,-289.975,63,0.995009990004999,0
5,-322.75,66,0.994014980014994,0
6,-789.1249999999999,96,0.993020965034979,0
7,57.02499999999999,23,0.9920279440699441,0
8,-431.62500000000006,75,0.9910359161258742,0
9,-903.825,102,0.9900448802097482,0
10,-851.825,99,0.9890548353295385,0
11,-84.99999999999999,45,0.988065780494209,0
12,-1283.45,119,0.9870777147137147,0
13,-309.875,66,0.986090636999001,0
14,-438.87499999999994,75,0.9851045463620021,0
15,-414.725,73,0.98411944181564,0
16,-48.75000000000003,41,0.9831353223738244,0
17,-59.575,42,0.9821521870514506,0
18,-851.7,99,0.9811700348643991,0
19,-184.25000000000006,56,0.9801888648295347,0
20,-165.35,53,0.9792086759647052,0
21,-526.3749999999999,81,0.9782294672887405,0
22,-1330.8749999999998,121,0.9772512378214517,0
23,-782.2499999999999,96,0.9762739865836303,0
24,-517.2,79,0.9752977125970467,0
25,-301.75,65,0.9743224148844496,0
26,-340.1,68,0.9733480924695651,0
27,-99.075,47,0.9723747443770956,0
28,-888.6249999999999,101,0.9714023696327185,0
29,-1633.85,133,0.9704309672630859,0
30,-614.0,86,0.9694605362958227,0
31,-283.6,63,0.9684910757595269,0
32,-372.625,70,0.9675225846837673,0
33,-372.75,71,0.9665550620990835,0
34,-865.95,99,0.9655885070369844,0
35,-183.0,55,0.9646229185299474,0
36,-1729.9499999999998,137,0.9636582956114175,0
37,-322.75,66,0.9626946373158061,0
38,-932.35,103,0.9617319426784903,0
39,-662.95,89,0.9607702107358118,0
40,-15.0,35,0.959809440525076,0
41,-1019.975,108,0.9588496310845509,0
42,-1293.2,119,0.9578907814534664,0
43,-407.1,73,0.9569328906720129,0
44,-267.6,63,0.9559759577813409,0
45,-601.325,84,0.9550199818235596,0
46,-129.2,49,0.9540649618417361,0
47,-110.325,47,0.9531108968798944,0
48,-885.8749999999999,101,0.9521577859830145,0
49,-581.7,84,0.9512056281970315,0
50,-742.6,93,0.9502544225688344,0
51,-91.07500000000003,47,0.9493041681462656,0
52,-1090.2499999999998,111,0.9483548639781193,0
53,-245.875,60,0.9474065091141411,0
54,-954.1,103,0.946459102605027,0
55,-662.8249999999999,89,0.9455126435024219,0
56,-258.0,61,0.9445671308589195,0
57,-634.7,87,0.9436225637280606,0
58,16.674999999999997,32,0.9426789411643326,0
59,-513.6249999999999,80,0.9417362622231683,0
60,-397.575,72,0.9407945259609451,0
61,-714.325,92,0.9398537314349842,0
62,-341.1,68,0.9389138777035492,0
63,-464.00000000000006,75,0.9379749638258457,0
64,-237.50000000000006,60,0.9370369888620198,0
65,-1348.2,122,0.9360999518731578,0
66,-255.75,61,0.9351638519212846,0
67,-359.57500000000005,69,0.9342286880693633,0
68,-97.5,46,0.933294459381294,0
69,-220.82500000000002,59,0.9323611649219127,0
70,-731.7249999999999,93,0.9314288037569908,0
71,-2235.075,154,0.9304973749532338,0
72,-195.20000000000005,57,0.9295668775782806,0
73,-166.82500000000002,54,0.9286373107007023,0
74,-82.37499999999999,45,0.9277086733900016,0
75,-265.125,61,0.9267809647166116,0
76,-214.47500000000005,58,0.925854183751895,0
77,-18.825000000000003,37,0.9249283295681431,0
78,-591.0,85,0.9240034012385749,0
79,-1794.8249999999998,139,0.9230793978373364,0
80,7.299999999999997,32,0.9221563184394991,0
81,-1612.825,132,0.9212341621210596,0
82,-842.975,98,0.9203129279589385,0
83,-495.725,78,0.9193926150309796,0
84,-480.5999999999999,78,0.9184732224159486,0
85,-211.35000000000005,58,0.9175547491935327,0
86,-699.9999999999999,91,0.9166371944443392,0
87,-352.6,68,0.9157205572498949,0
88,-241.375,61,0.914804836692645,0
89,-100.95,47,0.9138900318559524,0
90,-858.075,99,0.9129761418240965,0
91,-503.45000000000005,79,0.9120631656822724,0
92,-580.0,85,0.9111511025165902,0
93,-305.625,66,0.9102399514140735,0
94,-1347.25,121,0.9093297114626595,0
95,-394.975,73,0.9084203817511969,0
96,-223.225,58,0.9075119613694457,0
97,-161.575,52,0.9066044494080763,0
98,-406.825,72,0.9056978449586682,0
99,-707.75,91,0.9047921471137096,0
100,-318.125,66,0.9038873549665959,0
101,-333.725,68,0.9029834676116293,0
102,-7.625,35,0.9020804841440176,0
103,-957.8250000000002,104,0.9011784036598737,0
104,-1084.325,112,0.9002772252562138,0
105,-763.1249999999999,95,0.8993769480309576,0
106,-1104.8249999999998,112,0.8984775710829266,0
107,37.39999999999999,28,0.8975790935118436,0
108,-110.1,48,0.8966815144183318,0
109,-164.35,53,0.8957848329039134,0
110,-698.4999999999999,91,0.8948890480710096,0
111,-407.35,73,0.8939941590229386,0
112,-104.075,47,0.8931001648639156,0
113,-448.62500000000006,75,0.8922070646990518,0
114,-180.125,55,0.8913148576343527,0
115,-1708.5,136,0.8904235427767183,0
116,-271.45000000000005,64,0.8895331192339416,0
117,-597.1249999999999,85,0.8886435861147077,0
118,56.175000000000004,24,0.887754942528593,0
119,-1568.25,131,0.8868671875860644,0
120,-592.5,85,0.8859803203984784,0
121,-324.70000000000005,67,0.88509434007808,0
122,-1106.875,111,0.8842092457380019,0
123,-818.85,98,0.8833250364922639,0
124,-321.2,67,0.8824417114557717,0
125,-2203.35,153,0.8815592697443159,0
126,-3.325000000000003,34,0.8806777104745716,0
127,-396.95,72,0.8797970327640969,0
128,-126.69999999999999,49,0.8789172357313328,0
129,-146.7,52,0.8780383184956015,0
130,-178.6,53,0.8771602801771059,0
131,-1265.9750000000001,118,0.8762831198969288,0
132,-843.2,99,0.8754068367770318,0
133,-1865.2499999999998,141,0.8745314299402548,0
134,-18.200000000000003,37,0.8736568985103146,0
135,-205.22500000000005,58,0.8727832416118043,0
136,-68.075,42,0.8719104583701925,0
137,-1105.0,111,0.8710385479118223,0
138,-502.82500000000005,79,0.8701675093639105,0
139,-165.475,53,0.8692973418545467,0
140,-321.20000000000005,67,0.8684280445126921,0
141,-1309.5,120,0.8675596164681794,0
142,29.799999999999997,29,0.8666920568517111,0
143,-423.57499999999993,74,0.8658253647948594,0
144,-2935.1250000000005,175,0.8649595394300645,0
145,-65.325,42,0.8640945798906344,0
146,-300.75,65,0.8632304853107438,0
147,-693.5,91,0.862367254825433,0
148,-1273.35,118,0.8615048875706075,0
149,-24.60000000000001,38,0.8606433826830369,0
150,-136.50000000000003,51,0.8597827393003539,0
151,-402.95000000000005,74,0.8589229565610536,0
152,-269.975,63,0.8580640336044925,0
153,-481.8499999999999,78,0.857205969570888,0
154,-476.325,77,0.8563487636013172,0
155,-152.97500000000002,53,0.8554924148377159,0
156,-684.7499999999999,90,0.8546369224228781,0
157,-383.375,71,0.8537822855004553,0
158,-769.4999999999999,95,0.8529285032149548,0
159,-602.6249999999999,86,0.8520755747117399,0
160,-49.249999999999986,40,0.8512234991370281,0
161,-470.575,77,0.8503722756378911,0
162,-374.0,70,0.8495219033622532,0
163,-312.75,66,0.8486723814588909,0
164,-95.70000000000003,47,0.847823709077432,0
165,-636.2,87,0.8469758853683546,0
166,-1144.1,113,0.8461289094829862,0
167,-199.625,56,0.8452827805735033,0
168,-892.125,101,0.8444374977929298,0
169,-1028.075,107,0.8435930602951368,0
170,-204.825,57,0.8427494672348417,0
171,-501.45000000000005,79,0.8419067177676068,0
172,-150.325,52,0.8410648110498392,0
173,-1854.575,142,0.8402237462387894,0
174,-397.95,72,0.8393835224925505,0
175,-214.85,58,0.838544138970058,0
176,-1188.1249999999998,115,0.8377055948310879,0
177,-410.6,73,0.8368678892362568,0
178,-1093.125,110,0.8360310213470206,0
179,-1978.5,146,0.8351949903256736,0
180,-516.375,80,0.8343597953353479,0
181,-287.07499999999993,64,0.8335254355400126,0
182,-281.35,63,0.8326919101044725,0
183,-450.4999999999999,76,0.831859218194368,0
184,-3772.35,198,0.8310273589761736,0
185,-677.7,89,0.8301963316171974,0
186,-79.44999999999999,44,0.8293661352855802,0
187,64.25,21,0.8285367691502946,0
188,-1583.7499999999998,131,0.8277082323811443,0
189,-56.825,42,0.8268805241487632,0
190,40.3,27,0.8260536436246144,0
191,-1715.75,136,0.8252275899809898,0
192,-64.47500000000002,43,0.8244023623910088,0
193,-558.95,82,0.8235779600286178,0
194,-87.99999999999999,45,0.8227543820685892,0
195,-406.1,73,0.8219316276865206,0
196,-630.45,87,0.8211096960588341,0
197,-197.25,56,0.8202885863627752,0
198,-186.32499999999996,54,0.8194682977764125,0
199,-78.19999999999999,44,0.818648829478636,0
200,-1602.825,132,0.8178301806491574,0
201,-652.0749999999999,89,0.8170123504685082,0
202,-424.94999999999993,74,0.8161953381180397,0
203,-2401.825,159,0.8153791427799216,0
204,-1159.6999999999998,114,0.8145637636371417,0
205,-99.7,47,0.8137491998735046,0
206,-434.70000000000005,74,0.812935450673631,0
207,-137.0,51,0.8121225152229574,0
208,-1980.0000000000002,145,0.8113103927077344,0
209,-342.6,68,0.8104990823150267,0
210,-272.475,63,0.8096885832327116,0
211,-1388.8500000000001,123,0.8088788946494789,0
212,-1569.125,130,0.8080700157548294,0
213,-1882.2,142,0.8072619457390746,0
214,-92.25,46,0.8064546837933355,0
215,-777.45,94,0.8056482291095421,0
216,-641.45,89,0.8048425808804326,0
217,-1066.7,109,0.8040377382995522,0
218,-292.94999999999993,64,0.8032337005612527,0
219,-369.875,70,0.8024304668606914,0
220,-66.825,42,0.8016280363938307,0
221,-981.2499999999998,105,0.8008264083574369,0
222,-388.2,72,0.8000255819490795,0
223,-142.85,53,0.7992255563671304,0
224,-1523.0749999999998,129,0.7984263308107633,0
225,-1693.375,135,0.7976279044799526,0
226,-60.625,41,0.7968302765754727,0
227,-2007.0,146,0.7960334462988972,0
228,-634.825,87,0.7952374128525983,0
229,-279.225,63,0.7944421754397457,0
230,-275.475,63,0.7936477332643059,0
231,-1199.1249999999998,116,0.7928540855310416,0
232,-270.575,62,0.7920612314455105,0
233,-881.375,100,0.7912691702140651,0
234,-9.5,36,0.790477901043851,0
235,-2911.375,175,0.7896874231428072,0
236,-3837.5750000000003,199,0.7888977357196644,0
237,-275.725,63,0.7881088379839447,0
238,-196.20000000000005,57,0.7873207291459607,0
239,-857.4999999999999,100,0.7865334084168147,0
240,-267.975,63,0.7857468750083979,0
241,-223.94999999999996,59,0.7849611281333895,0
242,-516.8749999999999,81,0.784176167005256,0
243,54.425000000000004,24,0.7833919908382508,0
244,-866.6249999999999,100,0.7826085988474126,0
245,-149.5,51,0.7818259902485653,0
246,65.625,21,0.7810441642583167,0
247,-27.10000000000001,38,0.7802631200940584,0
248,-429.32500000000005,74,0.7794828569739644,0
249,-854.75,100,0.7787033741169904,0
250,8.524999999999991,33,0.7779246707428734,0
251,-492.475,78,0.7771467460721305,0
252,-866.7,99,0.7763695993260584,0
253,-473.7,77,0.7755932297267324,0
254,-378.0,71,0.7748176364970056,0
255,-174.00000000000006,55,0.7740428188605086,0
256,-215.7,57,0.7732687760416481,0
257,-1077.25,110,0.7724955072656065,0
258,-320.20000000000005,67,0.7717230117583408,0
259,-131.125,50,0.7709512887465825,0
260,-294.37500000000006,65,0.7701803374578359,0
261,-78.19999999999999,44,0.7694101571203781,0
262,-365.87500000000006,71,0.7686407469632577,0
263,-621.125,86,0.7678721062162944,0
264,-1574.75,131,0.7671042341100781,0
265,-15.75,36,0.766337129875968,0
266,-381.0,71,0.7655707927460921,0
267,-1601.375,131,0.764805221953346,0
268,-231.00000000000006,60,0.7640404167313927,0
269,-1081.7,109,0.7632763763146613,0
270,-254.75,61,0.7625130999383466,0
271,-628.2249999999999,88,0.7617505868384082,0
272,-925.3499999999999,103,0.7609888362515699,0
273,-569.35,83,0.7602278474153183,0
274,-471.4749999999999,78,0.759467619567903,0
275,-1105.0749999999998,112,0.7587081519483351,0
276,-506.45000000000005,79,0.7579494437963867,0
277,-80.62499999999999,45,0.7571914943525904,0
278,-671.95,89,0.7564343028582378,0
279,-93.625,46,0.7556778685553796,0
280,-735.2,92,0.7549221906868242,0
281,-1284.9750000000001,118,0.7541672684961374,0
282,-700.5,91,0.7534131012276413,0
283,-994.75,105,0.7526596881264136,0
284,-165.35,53,0.7519070284382872,0
285,-1394.9499999999998,124,0.7511551214098489,0
