Episode,Reward,Steps,Epsilon,Loss
133,26.25,87,0.510849320360386,0
134,30.375,108,0.5082950737585841,0
135,16.25,56,0.5057535983897912,0
136,28.875,126,0.5032248303978422,0
137,19.0,64,0.500708706245853,0
138,36.75,91,0.4982051627146237,0
139,43.0,118,0.49571413690105054,0
140,9.625,43,0.4932355662165453,0
141,26.875,86,0.4907693883854626,0
142,46.0,96,0.4883155414435353,0
143,44.5,161,0.4858739637363176,0
144,16.0,75,0.483444593917636,0
145,21.25,73,0.4810273709480478,0
146,18.0,69,0.47862223409330756,0
147,20.375,80,0.47622912292284103,0
148,28.875,94,0.4738479773082268,0
149,23.75,100,0.47147873742168567,0
150,16.625,78,0.46912134373457726,0
151,74.125,266,0.46677573701590436,0
152,77.0,188,0.46444185833082485,0
153,-9.5,156,0.46211964903917074,0
154,71.5,218,0.4598090507939749,0
155,24.0,101,0.457510005540005,0
156,52.625,97,0.45522245551230495,0
157,52.75,114,0.4529463432347434,0
158,72.625,156,0.4506816115185697,0
159,37.625,189,0.4484282034609769,0
160,14.375,119,0.446186062443672,0
161,47.25,114,0.4439551321314536,0
162,0.25,207,0.4417353564707963,0
163,42.875,122,0.43952667968844233,0
164,51.875,123,0.43732904629000013,0
165,58.25,150,0.4351424010585501,0
166,32.0,138,0.43296668905325736,0
167,40.625,104,0.43080185560799106,0
168,34.5,97,0.4286478463299511,0
169,52.375,175,0.42650460709830135,0
170,22.375,73,0.42437208406280985,0
171,55.0,234,0.4222502236424958,0
172,156.125,348,0.42013897252428334,0
173,27.25,80,0.4180382776616619,0
174,34.75,97,0.4159480862733536,0
175,25.125,94,0.41386834584198684,0
176,41.0,260,0.4117990041127769,0
177,39.625,118,0.40974000909221303,0
178,32.125,143,0.40769130904675194,0
179,16.375,79,0.40565285250151817,0
180,45.0,158,0.4036245882390106,0
181,57.75,143,0.4016064652978155,0
182,50.125,169,0.3995984329713264,0
183,46.625,192,0.3976004408064698,0
184,1.125,207,0.39561243860243744,0
185,62.625,116,0.3936343764094253,0
186,38.0,137,0.39166620452737816,0
187,31.5,127,0.3897078735047413,0
188,59.0,129,0.3877593341372176,0
189,31.0,66,0.3858205374665315,0
190,18.375,78,0.38389143477919885,0
191,33.375,122,0.3819719776053028,0
192,43.5,145,0.3800621177172763,0
193,42.375,172,0.37816180712868996,0
194,52.125,232,0.37627099809304654,0
195,30.625,199,0.3743896431025813,0
196,60.5,159,0.37251769488706843,0
197,73.75,172,0.3706551064126331,0
198,11.75,71,0.36880183088056995,0
199,9.5,89,0.3669578217261671,0
200,25.625,177,0.36512303261753626,0
201,47.5,226,0.3632974174544486,0
202,38.25,157,0.3614809303671764,0
203,24.25,93,0.3596735257153405,0
204,34.875,193,0.3578751580867638,0
205,13.375,153,0.35608578229633,0
206,81.5,241,0.3543053533848483,0
207,120.75,223,0.35253382661792404,0
208,25.5,54,0.3507711574848344,0
209,73.25,273,0.34901730169741024,0
210,59.375,287,0.3472722151889232,0
211,61.75,151,0.3455358541129786,0
212,68.0,180,0.3438081748424137,0
213,87.375,182,0.3420891339682016,0
214,37.25,169,0.3403786882983606,0
215,45.625,102,0.3386767948568688,0
216,74.0,259,0.33698341088258443,0
217,22.75,63,0.3352984938281715,0
218,41.75,156,0.33362200135903064,0
219,55.375,118,0.33195389135223546,0
220,62.75,172,0.3302941218954743,0
221,65.75,257,0.32864265128599696,0
222,24.5,153,0.326999438029567,0
223,28.25,91,0.3253644408394192,0
224,47.375,116,0.3237376186352221,0
225,63.375,236,0.322118930542046,0
226,45.375,169,0.32050833588933575,0
227,48.25,129,0.31890579420988907,0
228,70.875,410,0.3173112652388396,0
229,49.875,123,0.3157247089126454,0
230,38.25,214,0.3141460853680822,0
231,43.75,309,0.3125753549412418,0
232,123.375,417,0.31101247816653554,0
233,65.625,146,0.30945741577570285,0
234,76.0,180,0.3079101286968243,0
235,47.625,247,0.3063705780533402,0
236,70.75,187,0.30483872516307353,0
237,27.375,91,0.3033145315372582,0
238,30.5,132,0.3017979588795719,0
239,73.375,152,0.30028896908517405,0
240,134.5,434,0.2987875242397482,0
241,58.5,115,0.29729358661854943,0
242,71.875,168,0.29580711868545667,0
243,18.625,171,0.2943280830920294,0
244,81.375,208,0.29285644267656924,0
245,101.0,261,0.2913921604631864,0
246,137.0,239,0.28993519966087045,0
247,31.125,90,0.2884855236625661,0
248,36.5,128,0.28704309604425327,0
249,35.5,145,0.285607880564032,0
250,61.75,214,0.28417984116121187,0
251,59.625,221,0.2827589419554058,0
252,23.0,129,0.28134514724562876,0
253,52.625,220,0.2799384215094006,0
254,52.75,209,0.27853872940185365,0
255,30.0,272,0.27714603575484437,0
256,61.75,171,0.2757603055760701,0
257,37.375,95,0.2743815040481898,0
258,90.5,351,0.2730095965279488,0
259,71.875,333,0.27164454854530906,0
260,70.625,157,0.2702863258025825,0
261,33.625,68,0.2689348941735696,0
262,155.25,410,0.26759021970270175,0
263,43.875,163,0.2662522686041882,0
264,109.375,365,0.2649210072611673,0
265,43.5,160,0.26359640222486147,0
266,79.125,192,0.26227842021373715,0
267,71.0,251,0.2609670281126685,0
268,43.5,366,0.25966219297210513,0
269,134.0,285,0.2583638820072446,0
270,48.0,113,0.2570720625972084,0
271,169.75,431,0.25578670228422234,0
272,126.625,552,0.25450776877280124,0
273,144.75,248,0.2532352299289372,0
274,25.875,175,0.2519690537792925,0
275,20.5,128,0.2507092085103961,0
276,70.75,210,0.2494556624678441,0
277,111.0,203,0.24820838415550486,0
278,103.625,341,0.24696734223472733,0
279,114.5,365,0.2457325055235537,0
280,43.5,193,0.24450384299593592,0
281,31.125,65,0.24328132378095624,0
282,55.75,202,0.24206491716205145,0
283,70.375,129,0.2408545925762412,0
284,92.875,313,0.23965031961336,0
285,37.875,115,0.2384520680152932,0
286,55.5,193,0.23725980767521673,0
287,102.0,297,0.23607350863684065,0
288,46.75,169,0.23489314109365644,0
289,49.75,140,0.23371867538818816,0
290,30.5,224,0.23255008201124722,0
291,82.875,174,0.231387331601191,0
292,44.125,88,0.23023039494318503,0
293,60.0,113,0.2290792429684691,0
294,26.0,124,0.22793384675362674,0
