Episode,Reward,Steps,Epsilon,Loss
0,-1080.025,87,0.998,8353.990158081055
1,-119.64999999999998,52,0.996004,60924.47639465332
2,-1535.775,99,0.994011992,138101.91286087036
3,-786.825,78,0.992023968016,98480.06327819824
4,84.625,41,0.990039920079968,52721.494064331055
5,-291.875,60,0.9880598402398081,95839.49128723145
6,-172.375,55,0.9860837205593285,79603.54664611816
7,-1495.95,98,0.9841115531182099,148056.26985168457
8,-226.64999999999998,57,0.9821433300119734,87954.80498504639
9,-781.825,78,0.9801790433519495,131568.61833190918
10,-997.1250000000001,85,0.9782186852652456,116092.00189971924
11,-2232.625,116,0.976262247894715,158962.59214782715
12,-371.325,63,0.9743097233989256,104617.80068206787
13,-877.125,81,0.9723611039521278,101896.37942504883
14,-2114.3250000000003,113,0.9704163817442236,145883.95770263672
15,1.875,46,0.9684755489807352,69705.63660430908
16,-361.95,63,0.9665385978827737,94731.25984191895
17,-5182.575,168,0.9646055206870082,236622.70652770996
18,-5540.450000000001,173,0.9626763096456342,237024.52171325684
19,-782.075,78,0.9607509570263429,103682.9705657959
20,-1436.025,97,0.9588294551122902,145712.2950439453
21,-1786.625,105,0.9569117962020657,180083.7949371338
22,-3357.7000000000003,138,0.9549979726096616,204670.06259155273
23,-776.275,77,0.9530879766644422,105349.81591796875
24,-1033.875,86,0.9511818007111134,139154.58766174316
25,-260.075,58,0.9492794371096911,88643.65293884277
26,25.975000000000023,44,0.9473808782354717,65175.959243774414
27,-866.75,81,0.9454861164790007,114536.55364990234
28,-366.7,63,0.9435951442460427,81694.70123291016
29,-2996.625,131,0.9417079539575507,182850.16661834717
30,70.72500000000002,42,0.9398245380496356,60530.341247558594
31,-1151.9,89,0.9379448889735363,138294.97137451172
32,-1452.525,97,0.9360689991955893,130267.23483276367
33,-395.2749999999999,64,0.9341968611971981,109488.00398254395
34,-986.0250000000001,84,0.9323284674748037,128161.3747253418
35,-547.625,70,0.930463810539854,121384.30494689941
36,-3396.275,139,0.9286028829187744,218233.89916992188
37,-320.0,61,0.9267456771529368,100440.9031829834
38,-594.15,72,0.9248921857986309,104521.92851257324
39,-441.875,66,0.9230424014270336,115912.72901916504
40,-2706.25,125,0.9211963166241796,191990.07151794434
41,-140.075,53,0.9193539239909312,86694.75439453125
42,-1257.275,92,0.9175152161429493,152378.2233581543
43,-2351.5750000000003,118,0.9156801857106633,197958.49877929688
44,-278.125,60,0.913848825339242,99016.14778137207
45,53.55000000000001,43,0.9120211276885636,69746.38975524902
46,-848.3750000000001,80,0.9101970854331864,136174.8565979004
47,-1147.65,89,0.9083766912623201,179144.27212524414
48,-1309.575,93,0.9065599378797955,168679.38929748535
49,-823.5250000000001,79,0.9047468180040359,151872.73992919922
50,-88.375,51,0.9029373243680279,89313.0131225586
51,-2590.0750000000003,123,0.9011314497192918,210029.82481384277
52,225.625,31,0.8993291868198532,56162.57897949219
53,-152.89999999999992,54,0.8975305284462135,109436.8178100586
54,-180.5,55,0.8957354673893211,104342.48851013184
55,-761.0749999999998,78,0.8939439964545425,141536.82400512695
56,-145.64999999999992,54,0.8921561084616334,101023.8856048584
57,-531.2749999999999,69,0.8903717962447101,123402.93594360352
58,133.92499999999998,38,0.8885910526522206,80158.47941589355
59,-166.14999999999992,54,0.8868138705469162,88203.45248413086
60,-1798.125,106,0.8850402428058224,222510.26585388184
61,-1278.325,93,0.8832701623202107,177427.6879348755
62,-437.75,65,0.8815036219955703,113619.41696166992
63,-5475.275000000001,172,0.8797406147515792,343850.21992492676
64,-903.4,82,0.877981133522076,157395.07304382324
65,83.625,41,0.8762251712550319,65766.5785522461
66,-2201.25,115,0.8744727209125218,247583.7875366211
67,-1329.65,94,0.8727237754706968,158576.52485656738
68,161.625,36,0.8709783279197554,57041.46714782715
69,-223.77499999999998,57,0.8692363712639158,110868.05500793457
70,-1395.375,96,0.867497898521388,176494.69863891602
71,-483.775,67,0.8657629027243453,179320.0065612793
72,-1151.4,89,0.8640313769188966,201899.1668548584
73,-370.325,63,0.8623033141650589,147084.94944763184
74,-202.875,56,0.8605787075367288,93709.26405334473
75,-546.375,70,0.8588575501216553,164916.7469482422
76,-1997.25,110,0.857139835021412,215540.6580810547
77,-2629.525,124,0.8554255553513692,311349.7787780762
78,-85.75,50,0.8537147042406664,136211.85647583008
79,-6023.500000000001,180,0.8520072748321851,352694.1398925781
80,-2208.5,115,0.8503032602825207,245027.59901428223
81,-315.125,61,0.8486026537619556,155870.79707336426
82,-383.6499999999999,64,0.8469054484544317,109835.5850982666
83,-5596.9,174,0.8452116375575228,343307.0763168335
84,-773.7,78,0.8435212142824078,183730.52684020996
85,-714.25,76,0.841834171853843,161706.9747619629
86,-639.45,73,0.8401505035101353,199059.82997131348
87,-1930.0250000000003,109,0.838470202503115,260819.41264343262
88,39.60000000000002,44,0.8367932620981088,96510.83572387695
89,-1439.9,97,0.8351196755739125,224006.51989746094
90,-239.77499999999998,57,0.8334494362227647,135982.50590515137
91,-301.25,60,0.8317825373503192,138206.8833618164
92,-516.8999999999999,69,0.8301189722756185,176694.4706878662
93,-210.625,56,0.8284587343310672,132276.01760864258
94,-1013.8750000000001,85,0.8268018168624051,226276.40350341797
95,53.80000000000001,43,0.8251482132286803,119063.60961914062
96,176.74999999999997,35,0.823497916802223,80781.15029907227
97,50.92500000000001,43,0.8218509209686186,66010.3729095459
98,-2812.025,127,0.8202072191266814,253894.5147857666
99,-807.2750000000001,79,0.818566804688428,184412.77444458008
100,-109.89999999999998,52,0.8169296710790511,120781.63497924805
101,-447.5,66,0.815295811736893,150509.46856689453
102,-1508.9,99,0.8136652201134192,209056.0299987793
103,-662.7750000000001,74,0.8120378896731923,184135.04064941406
104,-487.2,68,0.8104138138938459,156748.3120727539
105,-104.39999999999998,52,0.8087929862660582,119277.45045471191
106,15.5,45,0.8071754002935261,97742.34689331055
107,-391.2749999999999,64,0.805561049492939,140058.727104187
108,-177.5,55,0.8039499273939532,140441.8278503418
109,119.10000000000002,39,0.8023420275391653,94387.0982208252
110,-1394.5,96,0.800737343484087,266118.6531829834
111,-518.2749999999999,69,0.7991358687971188,177806.7407989502
112,-750.025,77,0.7975375970595246,181338.20561218262
113,-1346.0,95,0.7959425218654056,255060.24687957764
114,-206.5,56,0.7943506368216747,138868.43153381348
115,-93.625,51,0.7927619355480314,117549.76075744629
116,-292.25,60,0.7911764116769353,106509.93515777588
117,-2552.325,123,0.7895940588535815,348695.7887649536
118,-1412.25,96,0.7880148707358743,267088.1591796875
119,-255.825,58,0.7864388409944025,173876.20011901855
120,-4182.400000000001,152,0.7848659633124138,346812.5762023926
121,176.24999999999997,35,0.783296231385789,91160.50103759766
122,173.74999999999997,35,0.7817296389230174,72038.82186889648
123,-100.25,51,0.7801661796451713,145611.52406311035
124,8.25,45,0.778605847285881,118507.24285888672
125,-1345.625,95,0.7770486355913092,292063.88105773926
126,-135.45,53,0.7754945383201266,142866.00230407715
127,-356.825,63,0.7739435492434863,166156.88117980957
128,-604.4,72,0.7723956621449993,158760.1060180664
129,200.79999999999998,33,0.7708508708207094,73857.39033508301
130,-8259.775,209,0.769309169079068,558250.578956604
131,-4694.125,161,0.7677705507409098,391913.26806640625
132,-3447.625,140,0.766235009639428,311321.5535354614
133,135.04999999999998,38,0.7647025396201492,83384.85829162598
134,-843.1250000000001,80,0.763173134540909,183046.7328338623
135,-3461.875,140,0.7616467882718272,392403.9588775635
136,-2677.5,125,0.7601234946952835,349384.77423095703
137,145.22500000000002,37,0.7586032477058929,108067.01286315918
138,-7905.25,205,0.7570860412104812,599480.4586334229
139,165.25,36,0.7555718691280602,77441.39685058594
140,-453.4,67,0.7540607253898041,214405.4170074463
141,-357.575,63,0.7525526039390245,165170.46858215332
142,-1117.45,88,0.7510474987311464,305468.74560546875
143,-1793.625,106,0.7495454037336841,240740.19105529785
144,-2314.7,118,0.7480463129262167,344090.29933166504
145,-332.525,62,0.7465502203003642,180162.92335510254
146,-385.5249999999999,64,0.7450571198597635,228149.8942718506
147,-1215.375,91,0.743567005620044,299753.0489807129
148,-501.2,68,0.7420798716088038,198006.0548400879
149,-3120.65,134,0.7405957118655863,370056.0966796875
150,-2034.875,111,0.7391145204418551,305631.17486572266
151,-4329.25,155,0.7376362914009714,386602.8136444092
152,-2823.7000000000003,128,0.7361610188181695,390436.31022644043
153,-1671.3249999999998,103,0.7346886967805332,295388.7309112549
154,-1410.5,96,0.733219319386972,273767.7602844238
155,-7.524999999999977,47,0.7317528807481981,119631.94630432129
156,-2619.525,124,0.7302893749867018,305422.5711669922
157,-2417.25,120,0.7288287962367284,341344.12059020996
158,-4525.825,158,0.727371138644255,431452.35650634766
159,-262.3999999999999,59,0.7259163963669665,159474.89657592773
160,-826.5250000000001,79,0.7244645635742325,189870.88571166992
161,-2237.125,116,0.723015634447084,318928.5701751709
