Episode,Reward,Steps,Epsilon,Loss
0,-1306.475,74,0.995,6753.613189697266
1,-1940.975,87,0.990025,84146.61433410645
2,-2455.1,97,0.985074875,79961.59407043457
3,-716.6000000000001,59,0.9801495006250001,62206.00257873535
4,-1434.6,77,0.9752487531218751,81350.55033874512
5,-1094.1,69,0.9703725093562657,68255.42607116699
6,-677.925,58,0.9655206468094844,63343.1522064209
7,-385.7250000000001,49,0.960693043575437,47344.34655761719
8,-1187.875,71,0.9558895783575597,81532.53991699219
9,-2836.5499999999997,103,0.9511101304657719,129274.87686157227
10,-2749.225,102,0.946354579813443,110443.04330444336
11,-312.125,46,0.9416228069143757,52286.51690673828
12,-1402.25,76,0.9369146928798039,98275.5841217041
13,-2632.625,100,0.9322301194154049,128593.93165588379
14,-1476.8,78,0.9275689688183278,89107.17597961426
15,-1879.0,86,0.9229311239742362,104053.98620605469
16,-1586.75,80,0.918316468354365,101761.46536254883
17,-1011.35,67,0.9137248860125932,80489.78393554688
18,-568.75,55,0.9091562615825302,79527.18714904785
19,-7886.5,166,0.9046104802746175,205528.31442260742
20,-434.875,50,0.9000874278732445,56860.06692504883
21,-387.2250000000001,49,0.8955869907338783,69621.349609375
22,-12461.6,207,0.8911090557802088,299305.94175720215
23,-812.85,62,0.8866535105013078,104330.04446411133
24,-647.1,57,0.8822202429488013,89819.64804077148
25,-1082.1,69,0.8778091417340573,101837.21755981445
26,-771.625,61,0.8734200960253871,103231.38986206055
27,-2241.7999999999997,93,0.8690529955452602,165830.4670715332
28,-2023.0999999999997,89,0.8647077305675338,130088.74090576172
29,-1708.8,83,0.8603841919146962,139727.54736328125
30,-3422.1000000000004,112,0.8560822709551227,179641.48272705078
31,-2473.975,97,0.851801859600347,147838.13409423828
32,-2971.0000000000005,105,0.8475428503023453,172061.86264038086
33,-711.2250000000001,59,0.8433051360508336,112051.71951293945
34,-156.0,40,0.8390886103705794,74094.29791259766
35,-387.1000000000001,49,0.8348931673187264,92628.07223510742
36,-1681.8500000000001,82,0.8307187014821328,143197.7332763672
37,-331.6,47,0.8265651079747222,95832.33480834961
38,-3399.85,112,0.8224322824348486,187682.70016479492
39,-415.125,50,0.8183201210226743,91356.15893554688
40,-2230.0499999999997,93,0.8142285204175609,178181.13806152344
41,-839.55,63,0.810157377815473,111675.16960144043
42,-2224.4249999999997,93,0.8061065909263957,152456.35391235352
43,-996.6,67,0.8020760579717637,135438.4203491211
44,-5353.925,138,0.798065677681905,267785.10160827637
45,-1248.05,73,0.7940753492934954,129294.69400024414
46,-1520.35,79,0.7901049725470279,142056.24169921875
47,-1875.875,86,0.7861544476842928,155696.42715454102
48,-1346.5,75,0.7822236754458713,120716.98770141602
49,-1479.925,78,0.778312557068642,146005.25741577148
50,-231.425,43,0.7744209942832988,107709.27244567871
51,-1496.05,78,0.7705488893118823,151072.9767150879
52,-1021.1000000000003,67,0.7666961448653229,137322.22737121582
53,-1713.05,83,0.7628626641409962,205050.4984741211
54,-484.975,52,0.7590483508202912,126115.64978027344
55,-2077.25,90,0.7552531090661897,207911.6022644043
56,-222.3,43,0.7514768435208588,105321.8189086914
57,-2419.5,96,0.7477194593032545,205694.56439208984
58,-2398.75,96,0.7439808620067382,224737.3507385254
59,-3003.75,106,0.7402609576967045,255793.03439331055
60,-754.75,60,0.736559652908221,136604.73886108398
61,-3740.975,117,0.7328768546436799,221523.11987304688
62,-1067.0500000000002,68,0.7292124703704616,150373.76440429688
63,-4395.875,126,0.7255664080186093,311129.3077392578
64,-2.1750000000000114,33,0.7219385759785162,81695.8948059082
65,-705.3500000000001,59,0.7183288830986236,127534.61608886719
66,-1630.625,81,0.7147372386831305,176243.2329711914
67,-894.2249999999999,64,0.7111635524897149,107046.64196777344
68,-2074.0,90,0.7076077347272662,180240.5731201172
69,-7488.225,162,0.7040696960536299,361671.2519226074
70,-302.125,46,0.7005493475733617,116184.50625610352
71,-415.25,50,0.697046600835495,101746.60647583008
72,-1574.125,80,0.6935613678313175,174464.51876831055
73,-1117.625,70,0.6900935609921609,187218.10034179688
74,-2048.975,89,0.6866430931872001,180312.87963867188
75,-817.725,62,0.6832098777212641,154541.86099243164
76,-674.425,58,0.6797938283326578,145987.40106201172
77,-706.6000000000001,59,0.6763948591909945,139644.57931518555
78,-634.475,57,0.6730128848950395,140450.22805786133
79,-886.7249999999999,64,0.6696478204705644,183591.8120727539
80,-6651.55,153,0.6662995813682115,354808.2835845947
81,-3074.475,107,0.6629680834613705,262642.79165649414
82,-3015.25,106,0.6596532430440636,278946.5320739746
83,-5209.5,136,0.6563549768288433,249154.46408081055
84,-1671.1,82,0.653073201944699,188141.6802520752
85,-7661.099999999999,164,0.6498078359349755,365528.8957519531
86,-1570.5,80,0.6465587967553006,129904.90853881836
87,-1468.675,78,0.6433260027715241,152401.25958251953
88,-329.85,47,0.6401093727576664,118006.8473815918
89,-676.55,58,0.6369088258938781,142143.81982421875
90,-8590.925000000001,173,0.6337242817644086,427865.1124420166
91,-1378.875,76,0.6305556603555866,178112.8729248047
92,-5644.974999999999,142,0.6274028820538087,362746.61346435547
93,-1620.375,81,0.6242658676435396,208013.2667236328
94,-3682.625,116,0.6211445383053219,299759.2590332031
95,-1044.3,68,0.6180388156137953,177095.75033569336
96,-1429.725,77,0.6149486215357263,222115.46035766602
97,-3088.725,107,0.6118738784280476,259222.03103637695
98,-2881.6,104,0.6088145090359074,271928.56538391113
99,-1864.625,86,0.6057704364907278,224292.412109375
100,-3048.1,107,0.6027415843082742,320983.5003051758
101,-5093.0,135,0.5997278763867329,388764.3730773926
102,-1001.975,67,0.5967292370047992,179955.70333862305
103,-3463.2999999999997,113,0.5937455908197752,293503.4341430664
104,-2302.1,94,0.5907768628656763,257066.05526733398
105,-897.9749999999999,64,0.5878229785513479,168689.10678100586
106,-632.1,57,0.5848838636585911,171258.2557067871
107,-810.1,62,0.5819594443402982,182557.92959594727
108,-1727.425,83,0.5790496471185967,239873.91787719727
109,-664.05,58,0.5761543988830038,176294.38916015625
110,-487.6,52,0.5732736268885887,129763.72270202637
111,-6919.75,156,0.5704072587541458,442937.6760253906
112,-16399.85,237,0.567555222460375,611746.4619140625
113,-3064.975,107,0.5647174463480732,281627.439453125
114,-225.3,43,0.5618938591163328,159418.56942749023
115,-3731.85,117,0.5590843898207511,337470.0300292969
116,-4170.05,123,0.5562889678716474,325160.26861572266
117,-2346.125,95,0.5535075230322891,260883.55793762207
118,-3736.725,117,0.5507399854171277,376160.42080688477
119,-2513.0499999999997,98,0.547986285490042,324107.14447021484
120,-1590.5000000000002,80,0.5452463540625918,273735.58877563477
121,-3407.1,112,0.5425201222922789,368036.73126220703
122,-505.925,53,0.5398075216808175,148825.060546875
123,-7768.375,165,0.5371084840724134,524496.9519348145
124,-1349.375,75,0.5344229416520513,175635.76974487305
125,-1441.1,77,0.531750826943791,230403.72372436523
126,-2946.0,105,0.5290920728090721,282135.07666015625
127,-5000.6,134,0.5264466124450268,384795.076171875
128,-730.375,60,0.5238143793828016,213833.76983642578
129,-932.6249999999999,65,0.5211953074858876,181589.69412231445
130,-707.4750000000001,59,0.5185893309484582,167918.9682006836
131,-2816.0499999999997,103,0.5159963842937159,292290.5735473633
132,-1167.625,71,0.5134164023722473,243291.17935180664
133,-481.1,52,0.510849320360386,200049.80108642578
134,-534.8500000000001,54,0.5082950737585841,190902.59954833984
135,-2746.225,102,0.5057535983897912,306422.84872436523
136,-441.625,51,0.5032248303978422,128244.7133178711
137,-785.0,61,0.500708706245853,191701.1053161621
138,-2446.225,97,0.4982051627146237,313814.22955322266
139,-3059.225,107,0.49571413690105054,369156.772064209
140,-417.625,50,0.4932355662165453,160870.45440673828
141,-1969.3,88,0.4907693883854626,266480.39099121094
142,-1663.225,82,0.4883155414435353,307965.24044799805
143,-14912.75,226,0.4858739637363176,752559.8827514648
144,-2299.35,94,0.483444593917636,265258.79846191406
145,-5344.05,138,0.4810273709480478,430770.4785461426
146,-8914.25,176,0.47862223409330756,571367.8380737305
147,-11530.1,199,0.47622912292284103,658916.5871887207
148,-1232.9750000000004,72,0.4738479773082268,233446.8803100586
149,-112.17500000000001,38,0.47147873742168567,125960.76763916016
150,-2583.725,99,0.46912134373457726,308604.8904724121
151,-4524.049999999999,128,0.46677573701590436,478141.35791015625
152,-12577.050000000001,208,0.46444185833082485,665719.0141601562
153,-899.4749999999999,64,0.46211964903917074,276646.9457092285
154,-4227.099999999999,124,0.4598090507939749,455424.19451904297
155,-3269.75,110,0.457510005540005,314088.0604248047
156,-1970.8,88,0.45522245551230495,325127.9034423828
157,-1124.75,70,0.4529463432347434,214170.4585571289
158,-6920.25,156,0.4506816115185697,549738.1224060059
159,-1702.175,83,0.4484282034609769,298307.0516357422
160,-3809.4249999999997,118,0.446186062443672,427293.04122924805
161,-1837.7500000000005,85,0.4439551321314536,376144.28091430664
162,-4051.875,121,0.4417353564707963,433201.58532714844
163,-2413.25,96,0.43952667968844233,372675.09481811523
164,-3681.25,116,0.43732904629000013,329060.32775878906
165,-4950.8,133,0.4351424010585501,485113.1684265137
166,-21620.375,271,0.43296668905325736,1167565.954711914
167,-33663.225,337,0.43080185560799106,1337398.99508667
168,-6820.75,155,0.4286478463299511,729682.6446533203
169,-3047.0000000000005,106,0.42650460709830135,448780.58837890625
